Teams,Borda Points
alabama-crimson-tide,1478
clemson-tigers,1426
georgia-bulldogs,1375
ohio-state-buckeyes,1324
lsu-tigers,1322
oklahoma-sooners,1264
auburn-tigers,1190
wisconsin-badgers,1063
florida-gators,1014
texas-longhorns,968
penn-state-nittany-lions,927
oregon-ducks,875
iowa-hawkeyes,790
washington-huskies,664
boise-state-broncos,620
utah-utes,595
ucf-knights,406
michigan-wolverines,397
arizona-state-sun-devils,300
oklahoma-state-cowboys,256
wake-forest-demon-deacons,237
virginia-cavaliers,231
southern-methodist-mustangs,188
michigan-state-spartans,181
california-golden-bears,178
texas-am-aggies,173
memphis-tigers,86
appalachian-state-mountaineers,66
army-west-point-black-knights,56
missouri-tigers,32
colorado-buffaloes,25
baylor-bears,24
minnesota-golden-gophers,19
usc-trojans,10
tulane-green-wave,2
kansas-state-wildcats,2
