Teams,Borda Points
clemson-tigers,1543
alabama-crimson-tide,1485
georgia-bulldogs,1400
lsu-tigers,1344
ohio-state-buckeyes,1288
oklahoma-sooners,1283
auburn-tigers,1169
wisconsin-badgers,1071
florida-gators,1022
notre-dame-fighting-irish,989
texas-longhorns,968
penn-state-nittany-lions,848
oregon-ducks,839
iowa-hawkeyes,714
california-golden-bears,550
boise-state-broncos,526
washington-huskies,499
virginia-cavaliers,434
utah-utes,430
michigan-wolverines,289
usc-trojans,262
ucf-knights,258
texas-am-aggies,234
kansas-state-wildcats,232
michigan-state-spartans,106
wake-forest-demon-deacons,74
southern-methodist-mustangs,57
army-west-point-black-knights,48
memphis-tigers,43
iowa-state-cyclones,33
appalachian-state-mountaineers,25
washington-state-cougars,23
mississippi-state-bulldogs,14
missouri-tigers,14
pittsburgh-panthers,6
colorado-buffaloes,5
arizona-state-sun-devils,5
minnesota-golden-gophers,5
tulane-green-wave,1
