Teams,Borda Points
lsu-tigers,1537
ohio-state-buckeyes,1486
clemson-tigers,1440
georgia-bulldogs,1347
alabama-crimson-tide,1284
utah-utes,1235
oklahoma-sooners,1197
minnesota-golden-gophers,1030
michigan-wolverines,964
baylor-bears,959
penn-state-nittany-lions,957
wisconsin-badgers,850
oregon-ducks,841
notre-dame-fighting-irish,760
auburn-tigers,697
memphis-tigers,597
cincinnati-bearcats,580
iowa-hawkeyes,572
boise-state-broncos,471
oklahoma-state-cowboys,327
appalachian-state-mountaineers,262
virginia-tech-hokies,192
navy-midshipmen,142
usc-trojans,108
iowa-state-cyclones,105
virginia-cavaliers,53
texas-am-aggies,35
air-force-falcons,34
southern-methodist-mustangs,16
arizona-state-sun-devils,6
north-dakota-state-bison,2
louisiana-lafayette-ragin-cajuns,2
