Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,860
texas-am-aggies,853
washington-huskies,786
utah-utes,772
penn-state-nittany-lions,651
auburn-tigers,578
ucf-knights,411
michigan-state-spartans,377
wisconsin-badgers,370
iowa-hawkeyes,330
iowa-state-cyclones,302
syracuse-orange,210
washington-state-cougars,201
nebraska-cornhuskers,154
stanford-cardinal,141
missouri-tigers,117
army-west-point-black-knights,94
mississippi-state-bulldogs,87
miami-fl-hurricanes,70
northwestern-wildcats,63
tcu-horned-frogs,57
virginia-cavaliers,46
boise-state-broncos,39
south-carolina-gamecocks,15
virginia-tech-hokies,12
minnesota-golden-gophers,8
utah-state-aggies,8
fresno-state-bulldogs,8
memphis-tigers,6
appalachian-state-mountaineers,5
oklahoma-state-cowboys,4
west-virginia-mountaineers,3
uab-blazers,3
arizona-state-sun-devils,3
usc-trojans,1
arizona-wildcats,1
