Teams,Borda Points
florida-state-seminoles,1466
oregon-ducks,1424
alabama-crimson-tide,1346
oklahoma-sooners,1325
auburn-tigers,1252
texas-am-aggies,1195
baylor-bears,1134
lsu-tigers,1114
notre-dame-fighting-irish,917
ole-miss-rebels,840
michigan-state-spartans,832
ucla-bruins,808
georgia-bulldogs,729
south-carolina-gamecocks,718
arizona-state-sun-devils,681
stanford-cardinal,561
usc-trojans,462
missouri-tigers,446
wisconsin-badgers,414
kansas-state-wildcats,326
byu-cougars,247
clemson-tigers,211
ohio-state-buckeyes,205
nebraska-cornhuskers,173
oklahoma-state-cowboys,126
north-carolina-tar-heels,82
virginia-tech-hokies,55
mississippi-state-bulldogs,55
duke-blue-devils,55
penn-state-nittany-lions,51
east-carolina-pirates,47
tcu-horned-frogs,42
pittsburgh-panthers,41
florida-gators,31
marshall-thundering-herd,28
west-virginia-mountaineers,14
washington-huskies,14
cincinnati-bearcats,10
virginia-cavaliers,7
arkansas-razorbacks,4
arizona-wildcats,3
north-dakota-state-bison,3
louisville-cardinals,2
