Teams,Borda Points
florida-state-seminoles,1496
alabama-crimson-tide,1372
oregon-ducks,1342
oklahoma-sooners,1341
ohio-state-buckeyes,1234
ucla-bruins,1146
michigan-state-spartans,1126
south-carolina-gamecocks,1066
baylor-bears,1015
stanford-cardinal,942
georgia-bulldogs,897
lsu-tigers,836
wisconsin-badgers,691
usc-trojans,683
clemson-tigers,595
notre-dame-fighting-irish,499
ole-miss-rebels,478
arizona-state-sun-devils,405
texas-am-aggies,278
kansas-state-wildcats,278
nebraska-cornhuskers,262
north-carolina-tar-heels,229
washington-huskies,166
missouri-tigers,159
ucf-knights,111
texas-longhorns,109
florida-gators,108
duke-blue-devils,93
iowa-hawkeyes,85
louisville-cardinals,58
marshall-thundering-herd,52
oklahoma-state-cowboys,45
virginia-tech-hokies,30
mississippi-state-bulldogs,29
tcu-horned-frogs,29
texas-tech-red-raiders,26
michigan-wolverines,24
miami-fl-hurricanes,19
cincinnati-bearcats,19
boise-state-broncos,15
oregon-state-beavers,12
byu-cougars,11
northwestern-wildcats,10
penn-state-nittany-lions,7
navy-midshipmen,3
vanderbilt-commodores,3
utah-state-aggies,2
louisiana-lafayette-ragin-cajuns,2
nevada-wolf-pack,2
