Teams,Borda Points
florida-state-seminoles,1466
oregon-ducks,1424
alabama-crimson-tide,1346
oklahoma-sooners,1325
auburn-tigers,1252
texas-am-aggies,1195
baylor-bears,1134
lsu-tigers,1114
notre-dame-fighting-irish,917
ole-miss-rebels,840
michigan-state-spartans,832
ucla-bruins,807
georgia-bulldogs,729
south-carolina-gamecocks,718
arizona-state-sun-devils,680
stanford-cardinal,560
usc-trojans,459
missouri-tigers,446
wisconsin-badgers,414
kansas-state-wildcats,326
byu-cougars,246
clemson-tigers,209
ohio-state-buckeyes,204
nebraska-cornhuskers,172
oklahoma-state-cowboys,126
north-carolina-tar-heels,82
mississippi-state-bulldogs,55
duke-blue-devils,55
virginia-tech-hokies,54
penn-state-nittany-lions,51
east-carolina-pirates,45
tcu-horned-frogs,42
pittsburgh-panthers,40
florida-gators,31
marshall-thundering-herd,28
boston-college-eagles,22
west-virginia-mountaineers,15
washington-huskies,14
cincinnati-bearcats,10
virginia-cavaliers,6
arkansas-razorbacks,3
north-dakota-state-bison,3
louisville-cardinals,2
