Year,League,Removed-Players,RP-Ranking,Original-Players,Original-Rankings,New-Players,New-Rankings
2020,AL,"('Lowe', 'Rendon')","(8, 10)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Anderson')","(1, 2, 3, 5, 4, 7)"
2020,AL,"('Lowe', 'Voit')","(8, 9)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Anderson')","(1, 2, 3, 5, 4, 7)"
2020,AL,"('Voit', 'Hernandez')","(9, 11)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Voit', 'Rendon')","(9, 10)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Voit', 'Verdugo')","(9, 12)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Voit', 'Hendriks')","(9, 13)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Voit', 'Ryu')","(9, 14)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Rendon', 'Verdugo')","(10, 12)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Ryu')","(7, 14)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Hendriks')","(7, 13)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Verdugo')","(7, 12)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Hernandez')","(7, 11)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Rendon')","(7, 10)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Voit')","(7, 9)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Anderson', 'Lowe')","(7, 8)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2020,AL,"('Lowe', 'Verdugo')","(8, 12)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber', 'Trout', 'Cruz')","(1, 2, 3, 4, 5, 6)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout', 'Bieber', 'Cruz')","(1, 2, 3, 5, 4, 6)"
2016,AL,"('Lindor', 'Seager')","(10, 12)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Machado', 'Ortiz')","(1, 2, 3, 4, 5, 6)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Ortiz', 'Machado')","(1, 2, 3, 4, 6, 5)"
2016,AL,"('Cano', 'Dozier')","(8, 13)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Machado', 'Ortiz')","(1, 2, 3, 4, 5, 6)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Ortiz', 'Machado')","(1, 2, 3, 4, 6, 5)"
2016,AL,"('Lindor', 'Dozier')","(10, 13)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Machado', 'Ortiz')","(1, 2, 3, 4, 5, 6)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Ortiz', 'Machado')","(1, 2, 3, 4, 6, 5)"
2016,AL,"('Cano', 'Britton')","(8, 11)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Machado', 'Ortiz')","(1, 2, 3, 4, 5, 6)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Ortiz', 'Machado')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Trout')","(7, 8)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Bogaerts')","(7, 9)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Verlander')","(7, 10)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Bichette')","(7, 11)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Rutschman')","(7, 12)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Arraez')","(7, 13)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Rodriguez', 'Devers')","(7, 14)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Bogaerts', 'Verlander')","(9, 10)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Bogaerts', 'Arraez')","(9, 13)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2016,AL,"('Cano', 'Seager')","(8, 12)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Machado', 'Ortiz')","(1, 2, 3, 4, 5, 6)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Ortiz', 'Machado')","(1, 2, 3, 4, 6, 5)"
2022,AL,"('Verlander', 'Arraez')","(10, 13)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Altuve', 'Gimenez')","(1, 2, 3, 4, 5, 6)","('Judge', 'Ohtani', 'Alvarez', 'Ramirez', 'Gimenez', 'Altuve')","(1, 2, 3, 4, 6, 5)"
2016,AL,"('Cano', 'Lindor')","(8, 10)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Machado', 'Ortiz')","(1, 2, 3, 4, 5, 6)","('Trout', 'Betts', 'Altuve', 'Donaldson', 'Ortiz', 'Machado')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Cabrera', 'Altuve')","(9, 13)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Cruz', 'Donaldson')","(7, 8)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Altuve', 'Jones')","(13, 14)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Cruz', 'Gordon')","(7, 10)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Cruz', 'Altuve')","(7, 13)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Donaldson', 'Cabrera')","(8, 9)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Donaldson', 'Gordon')","(8, 10)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Donaldson', 'Altuve')","(8, 13)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Cabrera', 'Gordon')","(9, 10)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Cruz', 'Cabrera')","(7, 9)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
2014,AL,"('Gordon', 'Altuve')","(10, 13)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Cano', 'Bautista')","(1, 2, 3, 4, 5, 6)","('Trout', 'Martinez', 'Brantley', 'Abreu', 'Bautista', 'Cano')","(1, 2, 3, 4, 6, 5)"
