Teams,Borda Points
clemson-tigers,1523
alabama-crimson-tide,1458
oklahoma-sooners,1368
georgia-bulldogs,1320
florida-gators,1240
lsu-tigers,1222
notre-dame-fighting-irish,1201
auburn-tigers,1046
texas-longhorns,1043
texas-am-aggies,985
miami-fl-hurricanes,855
ucf-knights,815
cincinnati-bearcats,775
oklahoma-state-cowboys,737
tennessee-volunteers,583
memphis-tigers,571
byu-cougars,462
louisiana-lafayette-ragin-cajuns,433
virginia-tech-hokies,401
pittsburgh-panthers,375
army-west-point-black-knights,352
kentucky-wildcats,278
marshall-thundering-herd,147
louisville-cardinals,142
baylor-bears,116
west-virginia-mountaineers,74
southern-methodist-mustangs,73
tcu-horned-frogs,36
virginia-cavaliers,35
boston-college-eagles,32
arkansas-state-red-wolves,27
mississippi-state-bulldogs,8
uab-blazers,7
appalachian-state-mountaineers,6
texas-tech-red-raiders,6
ole-miss-rebels,5
utsa-roadrunners,3
coastal-carolina-chanticleers,2
troy-trojans,2
