Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1205
indiana-hoosiers,1055
miami-fl-hurricanes,1051
iowa-state-cyclones,975
coastal-carolina-chanticleers,955
oklahoma-sooners,882
byu-cougars,763
northwestern-wildcats,706
usc-trojans,684
louisiana-lafayette-ragin-cajuns,620
tulsa-golden-hurricane,506
iowa-hawkeyes,485
north-carolina-tar-heels,364
colorado-buffaloes,303
liberty-flames,238
texas-longhorns,203
buffalo-bulls,187
wisconsin-badgers,143
north-carolina-state-wolfpack,135
san-jose-state-spartans,92
marshall-thundering-herd,84
oklahoma-state-cowboys,43
ucf-knights,14
boise-state-broncos,13
washington-huskies,13
missouri-tigers,11
auburn-tigers,10
nevada-wolf-pack,8
army-west-point-black-knights,3
tcu-horned-frogs,2
ucla-bruins,2
