Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1473
florida-gators,1324
georgia-bulldogs,1310
notre-dame-fighting-irish,1231
ohio-state-buckeyes,1169
auburn-tigers,1133
miami-fl-hurricanes,1045
texas-longhorns,862
penn-state-nittany-lions,840
ucf-knights,743
north-carolina-tar-heels,735
texas-am-aggies,705
oregon-ducks,651
cincinnati-bearcats,646
mississippi-state-bulldogs,591
oklahoma-state-cowboys,555
oklahoma-sooners,535
wisconsin-badgers,510
lsu-tigers,401
tennessee-volunteers,377
byu-cougars,295
michigan-wolverines,278
pittsburgh-panthers,250
memphis-tigers,196
virginia-tech-hokies,196
louisiana-lafayette-ragin-cajuns,126
minnesota-golden-gophers,111
usc-trojans,104
kansas-state-wildcats,60
southern-methodist-mustangs,37
marshall-thundering-herd,31
baylor-bears,22
iowa-hawkeyes,17
virginia-cavaliers,12
arkansas-state-red-wolves,11
uab-blazers,5
washington-huskies,5
louisville-cardinals,4
kentucky-wildcats,4
army-west-point-black-knights,3
