Teams,Borda Points
alabama-crimson-tide,1547
notre-dame-fighting-irish,1464
ohio-state-buckeyes,1449
clemson-tigers,1355
texas-am-aggies,1223
florida-gators,1213
cincinnati-bearcats,1208
byu-cougars,1101
miami-fl-hurricanes,958
indiana-hoosiers,956
oregon-ducks,949
georgia-bulldogs,861
wisconsin-badgers,853
oklahoma-state-cowboys,762
coastal-carolina-chanticleers,552
marshall-thundering-herd,535
iowa-state-cyclones,492
oklahoma-sooners,468
southern-methodist-mustangs,457
usc-trojans,395
texas-longhorns,265
liberty-flames,260
northwestern-wildcats,250
auburn-tigers,185
louisiana-lafayette-ragin-cajuns,119
north-carolina-tar-heels,85
army-west-point-black-knights,54
tulsa-golden-hurricane,48
utah-utes,33
washington-huskies,21
purdue-boilermakers,8
wake-forest-demon-deacons,6
boise-state-broncos,5
appalachian-state-mountaineers,5
california-golden-bears,3
maryland-terrapins,3
nevada-wolf-pack,1
