Teams,Borda Points
clemson-tigers,1523
alabama-crimson-tide,1460
oklahoma-sooners,1385
florida-gators,1285
lsu-tigers,1266
notre-dame-fighting-irish,1254
texas-longhorns,1098
auburn-tigers,1097
texas-am-aggies,1030
north-carolina-tar-heels,944
miami-fl-hurricanes,877
ucf-knights,832
cincinnati-bearcats,781
oklahoma-state-cowboys,753
tennessee-volunteers,585
memphis-tigers,571
byu-cougars,463
louisiana-lafayette-ragin-cajuns,433
virginia-tech-hokies,401
pittsburgh-panthers,375
army-west-point-black-knights,352
kentucky-wildcats,278
marshall-thundering-herd,147
louisville-cardinals,142
baylor-bears,116
west-virginia-mountaineers,74
southern-methodist-mustangs,73
tcu-horned-frogs,36
virginia-cavaliers,35
boston-college-eagles,32
arkansas-state-red-wolves,27
mississippi-state-bulldogs,8
uab-blazers,7
appalachian-state-mountaineers,6
texas-tech-red-raiders,6
ole-miss-rebels,5
utsa-roadrunners,3
coastal-carolina-chanticleers,2
troy-trojans,2
