Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1473
florida-gators,1324
georgia-bulldogs,1310
notre-dame-fighting-irish,1231
ohio-state-buckeyes,1169
auburn-tigers,1133
miami-fl-hurricanes,1045
texas-longhorns,862
penn-state-nittany-lions,840
ucf-knights,743
north-carolina-tar-heels,734
texas-am-aggies,705
oregon-ducks,651
cincinnati-bearcats,646
mississippi-state-bulldogs,590
oklahoma-state-cowboys,555
oklahoma-sooners,536
wisconsin-badgers,510
lsu-tigers,402
tennessee-volunteers,377
byu-cougars,297
michigan-wolverines,277
pittsburgh-panthers,248
memphis-tigers,196
virginia-tech-hokies,196
louisiana-lafayette-ragin-cajuns,128
minnesota-golden-gophers,110
usc-trojans,106
kansas-state-wildcats,61
southern-methodist-mustangs,37
marshall-thundering-herd,31
baylor-bears,22
utah-utes,15
virginia-cavaliers,12
arkansas-state-red-wolves,11
uab-blazers,5
louisville-cardinals,4
kentucky-wildcats,4
washington-huskies,4
army-west-point-black-knights,3
