Teams,Borda Points
clemson-tigers,1549
ohio-state-buckeyes,1460
notre-dame-fighting-irish,1415
georgia-bulldogs,1354
oklahoma-state-cowboys,1263
cincinnati-bearcats,1162
texas-am-aggies,1156
wisconsin-badgers,1012
florida-gators,995
byu-cougars,968
miami-fl-hurricanes,950
michigan-wolverines,901
oregon-ducks,836
north-carolina-tar-heels,820
kansas-state-wildcats,624
indiana-hoosiers,521
penn-state-nittany-lions,496
marshall-thundering-herd,440
coastal-carolina-chanticleers,340
usc-trojans,284
southern-methodist-mustangs,254
iowa-state-cyclones,244
oklahoma-sooners,193
boise-state-broncos,147
memphis-tigers,131
liberty-flames,107
tulsa-golden-hurricane,96
louisiana-lafayette-ragin-cajuns,66
army-west-point-black-knights,59
minnesota-golden-gophers,52
auburn-tigers,49
utah-utes,42
northwestern-wildcats,25
arkansas-razorbacks,19
washington-huskies,18
purdue-boilermakers,10
appalachian-state-mountaineers,9
arizona-state-sun-devils,8
california-golden-bears,5
texas-longhorns,3
boston-college-eagles,3
san-diego-state-aztecs,2
