Teams,Borda Points
alabama-crimson-tide,1548
notre-dame-fighting-irish,1467
ohio-state-buckeyes,1445
clemson-tigers,1355
texas-am-aggies,1240
florida-gators,1222
cincinnati-bearcats,1198
byu-cougars,1094
indiana-hoosiers,997
wisconsin-badgers,952
oregon-ducks,950
miami-fl-hurricanes,940
georgia-bulldogs,830
oklahoma-state-cowboys,760
coastal-carolina-chanticleers,582
oklahoma-sooners,540
iowa-state-cyclones,536
northwestern-wildcats,428
usc-trojans,417
liberty-flames,360
texas-longhorns,345
auburn-tigers,224
louisiana-lafayette-ragin-cajuns,223
tulsa-golden-hurricane,198
north-carolina-tar-heels,124
southern-methodist-mustangs,29
utah-utes,19
washington-huskies,16
san-jose-state-spartans,10
boise-state-broncos,9
arizona-state-sun-devils,9
appalachian-state-mountaineers,8
nevada-wolf-pack,5
iowa-hawkeyes,4
buffalo-bulls,2
ucf-knights,2
