Teams,Borda Points
alabama-crimson-tide,1548
notre-dame-fighting-irish,1467
ohio-state-buckeyes,1445
clemson-tigers,1357
florida-gators,1270
cincinnati-bearcats,1235
byu-cougars,1144
indiana-hoosiers,1058
wisconsin-badgers,1008
oregon-ducks,1005
miami-fl-hurricanes,1001
georgia-bulldogs,885
oklahoma-state-cowboys,812
marshall-thundering-herd,619
coastal-carolina-chanticleers,618
iowa-state-cyclones,559
oklahoma-sooners,559
northwestern-wildcats,440
usc-trojans,432
liberty-flames,366
texas-longhorns,353
auburn-tigers,231
louisiana-lafayette-ragin-cajuns,227
tulsa-golden-hurricane,202
north-carolina-tar-heels,130
southern-methodist-mustangs,30
utah-utes,20
washington-huskies,17
san-jose-state-spartans,10
arizona-state-sun-devils,10
boise-state-broncos,9
appalachian-state-mountaineers,8
nevada-wolf-pack,5
iowa-hawkeyes,4
buffalo-bulls,2
ucf-knights,2
