Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1473
florida-gators,1324
georgia-bulldogs,1310
notre-dame-fighting-irish,1231
ohio-state-buckeyes,1169
auburn-tigers,1133
miami-fl-hurricanes,1045
texas-longhorns,862
penn-state-nittany-lions,840
ucf-knights,743
north-carolina-tar-heels,734
texas-am-aggies,705
oregon-ducks,651
cincinnati-bearcats,646
mississippi-state-bulldogs,590
oklahoma-state-cowboys,555
oklahoma-sooners,535
wisconsin-badgers,510
lsu-tigers,402
tennessee-volunteers,378
byu-cougars,295
michigan-wolverines,277
pittsburgh-panthers,248
memphis-tigers,198
virginia-tech-hokies,198
louisiana-lafayette-ragin-cajuns,127
minnesota-golden-gophers,110
usc-trojans,104
kansas-state-wildcats,60
southern-methodist-mustangs,40
marshall-thundering-herd,33
iowa-hawkeyes,16
utah-utes,14
virginia-cavaliers,13
arkansas-state-red-wolves,11
uab-blazers,5
louisville-cardinals,4
kentucky-wildcats,4
washington-huskies,4
army-west-point-black-knights,3
