Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1402
notre-dame-fighting-irish,1354
georgia-bulldogs,1293
oklahoma-state-cowboys,1210
cincinnati-bearcats,1113
texas-am-aggies,1109
florida-gators,965
byu-cougars,941
miami-fl-hurricanes,924
michigan-wolverines,879
oregon-ducks,817
north-carolina-tar-heels,809
kansas-state-wildcats,621
indiana-hoosiers,521
penn-state-nittany-lions,496
marshall-thundering-herd,439
coastal-carolina-chanticleers,339
usc-trojans,284
southern-methodist-mustangs,253
iowa-state-cyclones,244
oklahoma-sooners,193
boise-state-broncos,147
memphis-tigers,131
liberty-flames,106
tulsa-golden-hurricane,96
louisiana-lafayette-ragin-cajuns,65
army-west-point-black-knights,59
minnesota-golden-gophers,52
auburn-tigers,49
utah-utes,42
northwestern-wildcats,25
arkansas-razorbacks,19
washington-huskies,18
purdue-boilermakers,10
appalachian-state-mountaineers,9
arizona-state-sun-devils,8
california-golden-bears,5
texas-longhorns,3
boston-college-eagles,3
san-diego-state-aztecs,2
