Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1477
alabama-crimson-tide,1417
oklahoma-sooners,1383
ohio-state-buckeyes,1311
michigan-wolverines,1270
oregon-ducks,1169
michigan-state-spartans,1162
iowa-hawkeyes,1041
ole-miss-rebels,1040
notre-dame-fighting-irish,942
wake-forest-demon-deacons,837
texas-am-aggies,753
oklahoma-state-cowboys,733
baylor-bears,573
pittsburgh-panthers,567
auburn-tigers,541
southern-methodist-mustangs,534
penn-state-nittany-lions,525
san-diego-state-aztecs,452
iowa-state-cyclones,359
utsa-roadrunners,294
coastal-carolina-chanticleers,174
byu-cougars,61
louisiana-lafayette-ragin-cajuns,50
arkansas-razorbacks,50
north-carolina-state-wolfpack,40
houston-cougars,19
virginia-cavaliers,17
arizona-state-sun-devils,11
oregon-state-beavers,11
appalachian-state-mountaineers,8
texas-longhorns,8
florida-gators,4
minnesota-golden-gophers,2
ucla-bruins,2
