Teams,Borda Points
alabama-crimson-tide,1546
georgia-bulldogs,1492
oregon-ducks,1416
penn-state-nittany-lions,1305
iowa-hawkeyes,1304
cincinnati-bearcats,1199
arkansas-razorbacks,1137
notre-dame-fighting-irish,1123
florida-gators,1069
ohio-state-buckeyes,1059
ole-miss-rebels,908
byu-cougars,808
michigan-wolverines,736
texas-am-aggies,712
coastal-carolina-chanticleers,672
michigan-state-spartans,642
fresno-state-bulldogs,473
oklahoma-state-cowboys,397
ucla-bruins,372
baylor-bears,279
auburn-tigers,234
north-carolina-state-wolfpack,182
wake-forest-demon-deacons,167
clemson-tigers,166
texas-longhorns,159
maryland-terrapins,117
san-diego-state-aztecs,81
boston-college-eagles,71
southern-methodist-mustangs,59
kentucky-wildcats,34
lsu-tigers,32
iowa-state-cyclones,30
arizona-state-sun-devils,30
virginia-tech-hokies,27
wisconsin-badgers,17
rutgers-scarlet-knights,7
kansas-state-wildcats,7
utsa-roadrunners,7
oregon-state-beavers,6
louisville-cardinals,4
north-carolina-tar-heels,2
