Teams,Borda Points
alabama-crimson-tide,1549
oklahoma-sooners,1480
clemson-tigers,1468
georgia-bulldogs,1400
texas-am-aggies,1281
iowa-state-cyclones,1222
cincinnati-bearcats,1077
notre-dame-fighting-irish,1072
north-carolina-tar-heels,1062
oregon-ducks,1031
wisconsin-badgers,805
florida-gators,787
miami-fl-hurricanes,724
usc-trojans,723
lsu-tigers,694
indiana-hoosiers,610
iowa-hawkeyes,574
penn-state-nittany-lions,516
washington-huskies,511
texas-longhorns,405
coastal-carolina-chanticleers,284
louisiana-lafayette-ragin-cajuns,254
utah-utes,202
arizona-state-sun-devils,153
ole-miss-rebels,137
oklahoma-state-cowboys,130
tcu-horned-frogs,56
liberty-flames,48
auburn-tigers,40
michigan-wolverines,16
north-carolina-state-wolfpack,16
northwestern-wildcats,12
boise-state-broncos,11
nevada-wolf-pack,11
ucf-knights,9
ball-state-cardinals,9
boston-college-eagles,7
byu-cougars,7
houston-cougars,6
west-virginia-mountaineers,4
uab-blazers,3
army-west-point-black-knights,3
ucla-bruins,3
