Teams,Borda Points
alabama-crimson-tide,1546
georgia-bulldogs,1492
oregon-ducks,1411
penn-state-nittany-lions,1285
iowa-hawkeyes,1284
oklahoma-sooners,1227
cincinnati-bearcats,1172
arkansas-razorbacks,1127
florida-gators,1062
ohio-state-buckeyes,1047
ole-miss-rebels,905
byu-cougars,807
michigan-wolverines,737
texas-am-aggies,711
coastal-carolina-chanticleers,672
michigan-state-spartans,642
fresno-state-bulldogs,474
oklahoma-state-cowboys,397
ucla-bruins,372
baylor-bears,279
auburn-tigers,234
north-carolina-state-wolfpack,182
wake-forest-demon-deacons,167
clemson-tigers,166
texas-longhorns,159
maryland-terrapins,117
san-diego-state-aztecs,81
boston-college-eagles,71
southern-methodist-mustangs,59
kentucky-wildcats,34
lsu-tigers,32
iowa-state-cyclones,30
arizona-state-sun-devils,30
virginia-tech-hokies,27
wisconsin-badgers,17
rutgers-scarlet-knights,7
kansas-state-wildcats,7
utsa-roadrunners,7
oregon-state-beavers,6
louisville-cardinals,4
north-carolina-tar-heels,2
