Teams,Borda Points
alabama-crimson-tide,1546
georgia-bulldogs,1492
oregon-ducks,1411
penn-state-nittany-lions,1283
iowa-hawkeyes,1277
oklahoma-sooners,1212
cincinnati-bearcats,1154
arkansas-razorbacks,1094
notre-dame-fighting-irish,1076
florida-gators,1019
ohio-state-buckeyes,1005
ole-miss-rebels,852
byu-cougars,748
michigan-wolverines,677
texas-am-aggies,651
coastal-carolina-chanticleers,613
michigan-state-spartans,581
fresno-state-bulldogs,415
oklahoma-state-cowboys,344
ucla-bruins,319
baylor-bears,234
auburn-tigers,198
north-carolina-state-wolfpack,146
wake-forest-demon-deacons,143
clemson-tigers,139
texas-longhorns,131
maryland-terrapins,93
san-diego-state-aztecs,58
boston-college-eagles,57
southern-methodist-mustangs,44
kentucky-wildcats,26
lsu-tigers,25
arizona-state-sun-devils,24
virginia-tech-hokies,20
wisconsin-badgers,14
rutgers-scarlet-knights,6
kansas-state-wildcats,5
oregon-state-beavers,4
utsa-roadrunners,4
louisville-cardinals,3
north-carolina-tar-heels,2
