Teams,Borda Points
alabama-crimson-tide,1546
georgia-bulldogs,1492
oregon-ducks,1413
penn-state-nittany-lions,1295
iowa-hawkeyes,1283
oklahoma-sooners,1229
arkansas-razorbacks,1134
notre-dame-fighting-irish,1120
florida-gators,1072
ohio-state-buckeyes,1060
ole-miss-rebels,912
byu-cougars,810
michigan-wolverines,738
texas-am-aggies,711
coastal-carolina-chanticleers,672
michigan-state-spartans,641
fresno-state-bulldogs,474
oklahoma-state-cowboys,396
ucla-bruins,372
baylor-bears,279
auburn-tigers,234
north-carolina-state-wolfpack,182
wake-forest-demon-deacons,167
clemson-tigers,166
texas-longhorns,159
maryland-terrapins,117
san-diego-state-aztecs,81
boston-college-eagles,71
southern-methodist-mustangs,59
kentucky-wildcats,34
lsu-tigers,32
iowa-state-cyclones,30
arizona-state-sun-devils,30
virginia-tech-hokies,27
wisconsin-badgers,17
rutgers-scarlet-knights,7
kansas-state-wildcats,7
utsa-roadrunners,7
oregon-state-beavers,6
louisville-cardinals,4
north-carolina-tar-heels,2
