Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1521
ohio-state-buckeyes,1488
michigan-wolverines,1349
clemson-tigers,1346
usc-trojans,1242
oklahoma-state-cowboys,1203
ole-miss-rebels,1115
penn-state-nittany-lions,1014
utah-utes,942
oregon-ducks,932
kentucky-wildcats,893
north-carolina-state-wolfpack,751
wake-forest-demon-deacons,689
byu-cougars,665
tcu-horned-frogs,574
ucla-bruins,571
kansas-jayhawks,537
kansas-state-wildcats,478
washington-huskies,222
syracuse-orange,220
mississippi-state-bulldogs,207
cincinnati-bearcats,160
lsu-tigers,137
washington-state-cougars,115
baylor-bears,109
florida-state-seminoles,99
arkansas-razorbacks,89
james-madison-dukes,61
florida-gators,42
maryland-terrapins,33
coastal-carolina-chanticleers,24
minnesota-golden-gophers,20
tulane-green-wave,14
illinois-fighting-illini,9
north-carolina-tar-heels,7
texas-am-aggies,5
oklahoma-sooners,3
purdue-boilermakers,3
