Teams,Borda Points
clemson-tigers,1519
oklahoma-sooners,1451
penn-state-nittany-lions,1386
georgia-bulldogs,1298
washington-huskies,1279
michigan-wolverines,1176
tcu-horned-frogs,1140
wisconsin-badgers,1089
ohio-state-buckeyes,1077
washington-state-cougars,1041
auburn-tigers,863
miami-fl-hurricanes,843
usc-trojans,774
oklahoma-state-cowboys,725
virginia-tech-hokies,610
louisville-cardinals,568
south-florida-bulls,500
san-diego-state-aztecs,434
utah-utes,419
notre-dame-fighting-irish,410
florida-gators,404
west-virginia-mountaineers,277
north-carolina-state-wolfpack,199
ucf-knights,164
oregon-ducks,29
florida-state-seminoles,20
georgia-tech-yellow-jackets,18
texas-tech-red-raiders,13
navy-midshipmen,12
stanford-cardinal,11
texas-am-aggies,4
kansas-state-wildcats,4
memphis-tigers,3
troy-trojans,2
maryland-terrapins,2
