Teams,Borda Points
alabama-crimson-tide,1520
georgia-bulldogs,1468
notre-dame-fighting-irish,1357
clemson-tigers,1289
oklahoma-sooners,1258
wisconsin-badgers,1256
miami-fl-hurricanes,1220
tcu-horned-frogs,1087
washington-huskies,1061
auburn-tigers,875
ohio-state-buckeyes,781
oklahoma-state-cowboys,766
michigan-state-spartans,760
ucf-knights,736
usc-trojans,718
penn-state-nittany-lions,717
virginia-tech-hokies,537
mississippi-state-bulldogs,464
washington-state-cougars,420
memphis-tigers,376
michigan-wolverines,186
south-florida-bulls,178
west-virginia-mountaineers,164
iowa-state-cyclones,155
iowa-hawkeyes,147
lsu-tigers,143
north-carolina-state-wolfpack,103
toledo-rockets,32
stanford-cardinal,22
arizona-wildcats,14
northwestern-wildcats,6
army-west-point-black-knights,3
san-diego-state-aztecs,1
