Teams,Borda Points
alabama-crimson-tide,1504
clemson-tigers,1446
oklahoma-sooners,1432
penn-state-nittany-lions,1306
usc-trojans,1241
oklahoma-state-cowboys,1154
washington-huskies,1141
michigan-wolverines,1081
wisconsin-badgers,1031
ohio-state-buckeyes,1015
georgia-bulldogs,940
florida-state-seminoles,922
virginia-tech-hokies,730
miami-fl-hurricanes,606
auburn-tigers,597
tcu-horned-frogs,554
mississippi-state-bulldogs,533
washington-state-cougars,420
louisville-cardinals,357
florida-gators,309
south-florida-bulls,272
san-diego-state-aztecs,201
utah-utes,196
oregon-ducks,158
lsu-tigers,154
west-virginia-mountaineers,115
colorado-buffaloes,93
maryland-terrapins,85
vanderbilt-commodores,85
notre-dame-fighting-irish,57
memphis-tigers,21
california-golden-bears,19
kentucky-wildcats,11
kansas-state-wildcats,10
duke-blue-devils,10
tennessee-volunteers,6
texas-tech-red-raiders,4
iowa-hawkeyes,2
wake-forest-demon-deacons,2
michigan-state-spartans,1
houston-cougars,1
