Teams,Borda Points
georgia-bulldogs,1524
ohio-state-buckeyes,1393
wisconsin-badgers,1317
notre-dame-fighting-irish,1315
clemson-tigers,1257
penn-state-nittany-lions,1250
oklahoma-sooners,1208
miami-fl-hurricanes,1136
tcu-horned-frogs,1003
oklahoma-state-cowboys,997
washington-huskies,935
virginia-tech-hokies,898
iowa-state-cyclones,731
ucf-knights,715
auburn-tigers,637
usc-trojans,623
stanford-cardinal,492
lsu-tigers,391
north-carolina-state-wolfpack,389
mississippi-state-bulldogs,334
memphis-tigers,325
arizona-wildcats,254
michigan-state-spartans,177
washington-state-cougars,160
south-florida-bulls,127
michigan-wolverines,104
toledo-rockets,29
south-carolina-gamecocks,16
west-virginia-mountaineers,16
san-diego-state-aztecs,4
boise-state-broncos,4
army-west-point-black-knights,3
