Teams,Borda Points
clemson-tigers,1478
oklahoma-sooners,1461
wisconsin-badgers,1405
auburn-tigers,1374
alabama-crimson-tide,1254
georgia-bulldogs,1246
miami-fl-hurricanes,1119
ohio-state-buckeyes,1112
penn-state-nittany-lions,961
tcu-horned-frogs,956
usc-trojans,937
ucf-knights,909
washington-huskies,769
stanford-cardinal,708
notre-dame-fighting-irish,616
memphis-tigers,605
lsu-tigers,594
michigan-state-spartans,496
northwestern-wildcats,424
washington-state-cougars,375
virginia-tech-hokies,350
south-florida-bulls,149
mississippi-state-bulldogs,124
fresno-state-bulldogs,89
north-carolina-state-wolfpack,83
san-diego-state-aztecs,69
louisville-cardinals,24
toledo-rockets,20
michigan-wolverines,20
boise-state-broncos,18
virginia-cavaliers,5
florida-atlantic-owls,4
missouri-tigers,4
troy-trojans,2
kansas-state-wildcats,2
iowa-state-cyclones,2
