Teams,Borda Points
alabama-crimson-tide,1513
ohio-state-buckeyes,1414
florida-state-seminoles,1396
usc-trojans,1325
clemson-tigers,1201
penn-state-nittany-lions,1196
oklahoma-sooners,1170
washington-huskies,1150
wisconsin-badgers,926
oklahoma-state-cowboys,890
michigan-wolverines,881
auburn-tigers,880
lsu-tigers,784
stanford-cardinal,695
georgia-bulldogs,691
louisville-cardinals,630
florida-gators,624
miami-fl-hurricanes,492
south-florida-bulls,329
kansas-state-wildcats,318
virginia-tech-hokies,241
west-virginia-mountaineers,208
texas-longhorns,174
washington-state-cougars,135
tennessee-volunteers,114
tcu-horned-frogs,98
utah-utes,85
notre-dame-fighting-irish,66
boise-state-broncos,37
northwestern-wildcats,26
oregon-ducks,24
pittsburgh-panthers,24
houston-cougars,20
colorado-buffaloes,18
ucla-bruins,9
san-diego-state-aztecs,9
byu-cougars,5
tulsa-golden-hurricane,4
appalachian-state-mountaineers,4
nebraska-cornhuskers,4
texas-am-aggies,3
kentucky-wildcats,3
michigan-state-spartans,1
