Teams,Borda Points
clemson-tigers,1510
alabama-crimson-tide,1465
michigan-state-spartans,1382
oklahoma-sooners,1376
stanford-cardinal,1221
iowa-hawkeyes,1215
ohio-state-buckeyes,1209
notre-dame-fighting-irish,1082
florida-state-seminoles,1006
tcu-horned-frogs,968
northwestern-wildcats,824
oklahoma-state-cowboys,820
houston-cougars,765
oregon-ducks,737
ole-miss-rebels,712
michigan-wolverines,634
baylor-bears,485
florida-gators,480
utah-utes,377
navy-midshipmen,325
lsu-tigers,323
wisconsin-badgers,247
temple-owls,130
western-kentucky-hilltoppers,100
georgia-bulldogs,88
usc-trojans,70
byu-cougars,36
san-diego-state-aztecs,34
tennessee-volunteers,33
washington-state-cougars,29
arkansas-razorbacks,23
memphis-tigers,15
south-florida-bulls,11
bowling-green-falcons,9
mississippi-state-bulldogs,9
toledo-rockets,6
ucla-bruins,5
arkansas-state-red-wolves,3
