Teams,Borda Points
clemson-tigers,1510
alabama-crimson-tide,1465
michigan-state-spartans,1382
oklahoma-sooners,1376
stanford-cardinal,1250
iowa-hawkeyes,1242
notre-dame-fighting-irish,1126
florida-state-seminoles,1032
north-carolina-tar-heels,1009
tcu-horned-frogs,996
northwestern-wildcats,837
oklahoma-state-cowboys,828
houston-cougars,771
oregon-ducks,746
ole-miss-rebels,717
michigan-wolverines,639
baylor-bears,485
florida-gators,480
utah-utes,377
navy-midshipmen,325
lsu-tigers,323
wisconsin-badgers,247
temple-owls,130
western-kentucky-hilltoppers,100
georgia-bulldogs,88
usc-trojans,70
byu-cougars,36
san-diego-state-aztecs,34
tennessee-volunteers,33
washington-state-cougars,29
arkansas-razorbacks,23
memphis-tigers,15
south-florida-bulls,11
bowling-green-falcons,9
mississippi-state-bulldogs,9
toledo-rockets,6
ucla-bruins,5
arkansas-state-red-wolves,3
