Teams,Borda Points
ohio-state-buckeyes,1502
michigan-state-spartans,1437
tcu-horned-frogs,1374
baylor-bears,1256
notre-dame-fighting-irish,1233
georgia-bulldogs,1210
lsu-tigers,1144
ucla-bruins,1038
florida-state-seminoles,1009
clemson-tigers,962
alabama-crimson-tide,943
oregon-ducks,914
texas-am-aggies,859
oklahoma-sooners,843
arizona-wildcats,548
northwestern-wildcats,529
utah-utes,499
usc-trojans,422
georgia-tech-yellow-jackets,409
stanford-cardinal,334
byu-cougars,215
wisconsin-badgers,208
oklahoma-state-cowboys,188
missouri-tigers,167
mississippi-state-bulldogs,70
west-virginia-mountaineers,59
tennessee-volunteers,57
california-golden-bears,53
toledo-rockets,46
arizona-state-sun-devils,31
temple-owls,30
texas-tech-red-raiders,29
houston-cougars,28
auburn-tigers,24
boise-state-broncos,21
miami-fl-hurricanes,18
iowa-hawkeyes,14
kansas-state-wildcats,11
florida-gators,10
minnesota-golden-gophers,6
north-carolina-state-wolfpack,6
virginia-tech-hokies,6
memphis-tigers,2
