Teams,Borda Points
ohio-state-buckeyes,1523
alabama-crimson-tide,1423
tcu-horned-frogs,1366
michigan-state-spartans,1354
baylor-bears,1240
usc-trojans,1146
georgia-bulldogs,1031
notre-dame-fighting-irish,1012
florida-state-seminoles,973
ucla-bruins,928
clemson-tigers,926
oregon-ducks,833
lsu-tigers,787
georgia-tech-yellow-jackets,716
ole-miss-rebels,713
oklahoma-sooners,705
texas-am-aggies,703
auburn-tigers,519
byu-cougars,351
arizona-wildcats,343
utah-utes,292
missouri-tigers,265
northwestern-wildcats,171
wisconsin-badgers,160
oklahoma-state-cowboys,48
temple-owls,41
west-virginia-mountaineers,37
mississippi-state-bulldogs,32
tennessee-volunteers,30
toledo-rockets,29
arizona-state-sun-devils,20
houston-cougars,17
boise-state-broncos,16
north-carolina-state-wolfpack,15
florida-gators,14
minnesota-golden-gophers,9
arkansas-razorbacks,6
california-golden-bears,5
iowa-hawkeyes,5
miami-fl-hurricanes,3
stanford-cardinal,3
western-kentucky-hilltoppers,2
duke-blue-devils,2
virginia-tech-hokies,2
