Teams,Borda Points
ohio-state-buckeyes,1482
michigan-state-spartans,1397
ole-miss-rebels,1350
tcu-horned-frogs,1255
baylor-bears,1200
notre-dame-fighting-irish,1168
ucla-bruins,1167
georgia-bulldogs,1153
lsu-tigers,1088
utah-utes,1050
florida-state-seminoles,913
alabama-crimson-tide,883
texas-am-aggies,818
oklahoma-sooners,792
northwestern-wildcats,620
usc-trojans,567
stanford-cardinal,539
wisconsin-badgers,360
oklahoma-state-cowboys,332
mississippi-state-bulldogs,254
michigan-wolverines,248
west-virginia-mountaineers,215
california-golden-bears,187
florida-gators,179
toledo-rockets,93
oregon-ducks,76
arizona-wildcats,61
iowa-hawkeyes,48
boise-state-broncos,47
texas-tech-red-raiders,46
houston-cougars,29
temple-owls,27
duke-blue-devils,25
miami-fl-hurricanes,20
memphis-tigers,18
kansas-state-wildcats,15
north-carolina-state-wolfpack,13
navy-midshipmen,12
byu-cougars,6
minnesota-golden-gophers,6
tennessee-volunteers,5
