Teams,Borda Points
ohio-state-buckeyes,1503
ole-miss-rebels,1384
tcu-horned-frogs,1380
baylor-bears,1268
notre-dame-fighting-irish,1242
georgia-bulldogs,1221
lsu-tigers,1147
ucla-bruins,1042
florida-state-seminoles,1013
clemson-tigers,964
alabama-crimson-tide,943
oregon-ducks,916
texas-am-aggies,858
oklahoma-sooners,843
arizona-wildcats,548
northwestern-wildcats,529
utah-utes,499
usc-trojans,422
georgia-tech-yellow-jackets,409
stanford-cardinal,334
byu-cougars,215
wisconsin-badgers,208
oklahoma-state-cowboys,188
missouri-tigers,167
mississippi-state-bulldogs,70
west-virginia-mountaineers,59
tennessee-volunteers,57
california-golden-bears,53
toledo-rockets,46
arizona-state-sun-devils,31
temple-owls,30
texas-tech-red-raiders,29
houston-cougars,28
auburn-tigers,24
boise-state-broncos,21
miami-fl-hurricanes,18
iowa-hawkeyes,14
kansas-state-wildcats,11
florida-gators,10
minnesota-golden-gophers,6
north-carolina-state-wolfpack,6
virginia-tech-hokies,6
memphis-tigers,2
