Teams,Borda Points
clemson-tigers,1512
alabama-crimson-tide,1470
oklahoma-sooners,1393
michigan-state-spartans,1359
ohio-state-buckeyes,1256
stanford-cardinal,1196
north-carolina-tar-heels,1146
notre-dame-fighting-irish,1082
florida-state-seminoles,1012
tcu-horned-frogs,988
baylor-bears,903
northwestern-wildcats,772
oklahoma-state-cowboys,760
oregon-ducks,676
ole-miss-rebels,645
houston-cougars,632
florida-gators,626
michigan-wolverines,579
temple-owls,327
utah-utes,296
navy-midshipmen,255
lsu-tigers,250
usc-trojans,240
wisconsin-badgers,166
georgia-bulldogs,63
western-kentucky-hilltoppers,38
byu-cougars,25
arkansas-razorbacks,20
washington-state-cougars,14
memphis-tigers,13
tennessee-volunteers,13
south-florida-bulls,12
mississippi-state-bulldogs,7
san-diego-state-aztecs,6
ucla-bruins,5
arkansas-state-red-wolves,3
toledo-rockets,2
west-virginia-mountaineers,2
