Teams,Borda Points
ohio-state-buckeyes,1455
tcu-horned-frogs,1381
baylor-bears,1373
michigan-state-spartans,1309
utah-utes,1279
clemson-tigers,1243
alabama-crimson-tide,1076
texas-am-aggies,1060
oklahoma-sooners,1030
florida-gators,985
florida-state-seminoles,977
northwestern-wildcats,813
ole-miss-rebels,792
notre-dame-fighting-irish,782
stanford-cardinal,678
usc-trojans,559
michigan-wolverines,513
georgia-bulldogs,502
ucla-bruins,474
oklahoma-state-cowboys,387
iowa-hawkeyes,310
california-golden-bears,288
toledo-rockets,127
boise-state-broncos,83
oregon-ducks,49
duke-blue-devils,45
houston-cougars,43
temple-owls,37
memphis-tigers,30
navy-midshipmen,24
arizona-state-sun-devils,21
mississippi-state-bulldogs,14
west-virginia-mountaineers,12
texas-tech-red-raiders,5
byu-cougars,4
kansas-state-wildcats,2
missouri-tigers,2
