Teams,Borda Points
clemson-tigers,1511
alabama-crimson-tide,1469
oklahoma-sooners,1367
iowa-hawkeyes,1345
michigan-state-spartans,1318
ohio-state-buckeyes,1197
stanford-cardinal,1137
north-carolina-tar-heels,1085
notre-dame-fighting-irish,1022
florida-state-seminoles,952
tcu-horned-frogs,929
baylor-bears,845
northwestern-wildcats,728
oklahoma-state-cowboys,711
oregon-ducks,631
ole-miss-rebels,604
houston-cougars,597
florida-gators,587
temple-owls,320
utah-utes,285
navy-midshipmen,251
lsu-tigers,247
usc-trojans,239
wisconsin-badgers,165
georgia-bulldogs,63
western-kentucky-hilltoppers,38
byu-cougars,25
arkansas-razorbacks,19
washington-state-cougars,14
memphis-tigers,13
tennessee-volunteers,13
south-florida-bulls,12
mississippi-state-bulldogs,7
san-diego-state-aztecs,6
ucla-bruins,5
arkansas-state-red-wolves,3
toledo-rockets,2
west-virginia-mountaineers,2
