Teams,Borda Points
texas-longhorns,1515
georgia-bulldogs,1494
ohio-state-buckeyes,1438
alabama-crimson-tide,1338
ole-miss-rebels,1296
tennessee-volunteers,1176
missouri-tigers,1118
miami-fl-hurricanes,1092
oregon-ducks,1085
penn-state-nittany-lions,1044
usc-trojans,1008
kansas-state-wildcats,858
oklahoma-state-cowboys,786
oklahoma-sooners,694
lsu-tigers,593
notre-dame-fighting-irish,525
michigan-wolverines,499
louisville-cardinals,476
iowa-state-cyclones,398
clemson-tigers,340
nebraska-cornhuskers,321
northern-illinois-huskies,192
illinois-fighting-illini,163
texas-am-aggies,103
memphis-tigers,99
boise-state-broncos,79
unlv-rebels,71
syracuse-orange,70
boston-college-eagles,61
washington-state-cougars,43
arizona-wildcats,20
iowa-hawkeyes,19
indiana-hoosiers,17
california-golden-bears,13
toledo-rockets,12
liberty-flames,6
arizona-state-sun-devils,6
ucf-knights,6
south-carolina-gamecocks,5
north-carolina-tar-heels,4
byu-cougars,3
pittsburgh-panthers,2
