Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1328
oregon-ducks,1239
texas-longhorns,1197
alabama-crimson-tide,1127
oklahoma-sooners,1047
ole-miss-rebels,1033
notre-dame-fighting-irish,908
lsu-tigers,876
missouri-tigers,777
louisville-cardinals,727
oregon-state-beavers,617
air-force-falcons,589
utah-utes,573
tennessee-volunteers,535
ucla-bruins,389
tulane-green-wave,362
kansas-jayhawks,304
james-madison-dukes,247
usc-trojans,181
kansas-state-wildcats,149
oklahoma-state-cowboys,97
north-carolina-tar-heels,70
liberty-flames,69
fresno-state-bulldogs,23
miami-fl-hurricanes,15
arizona-wildcats,10
toledo-rockets,5
rutgers-scarlet-knights,4
