Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
missouri-tigers,1011
penn-state-nittany-lions,961
ole-miss-rebels,936
oklahoma-sooners,857
lsu-tigers,809
arizona-wildcats,712
louisville-cardinals,691
notre-dame-fighting-irish,594
tulane-green-wave,558
iowa-hawkeyes,461
oklahoma-state-cowboys,415
liberty-flames,301
north-carolina-state-wolfpack,285
oregon-state-beavers,285
james-madison-dukes,139
southern-methodist-mustangs,122
tennessee-volunteers,106
clemson-tigers,70
kansas-state-wildcats,47
utah-utes,41
troy-trojans,9
new-mexico-state-aggies,7
kansas-jayhawks,6
kentucky-wildcats,5
memphis-tigers,2
miami-oh-redhawks,2
north-carolina-tar-heels,1
