Teams,Borda Points
georgia-bulldogs,1537
michigan-wolverines,1421
texas-longhorns,1378
ohio-state-buckeyes,1350
florida-state-seminoles,1344
penn-state-nittany-lions,1225
washington-huskies,1210
usc-trojans,1148
oregon-ducks,1059
utah-utes,965
notre-dame-fighting-irish,890
alabama-crimson-tide,849
lsu-tigers,798
oklahoma-sooners,704
north-carolina-tar-heels,648
washington-state-cougars,642
duke-blue-devils,640
miami-fl-hurricanes,517
oregon-state-beavers,360
ole-miss-rebels,343
tennessee-volunteers,257
florida-gators,217
missouri-tigers,198
kansas-jayhawks,133
fresno-state-bulldogs,64
kansas-state-wildcats,57
kentucky-wildcats,41
colorado-buffaloes,32
louisville-cardinals,32
ucla-bruins,25
maryland-terrapins,20
tulane-green-wave,11
syracuse-orange,8
wisconsin-badgers,6
air-force-falcons,6
texas-am-aggies,5
clemson-tigers,5
