Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
penn-state-nittany-lions,1006
ole-miss-rebels,989
oklahoma-sooners,915
lsu-tigers,861
arizona-wildcats,773
louisville-cardinals,751
notre-dame-fighting-irish,653
tulane-green-wave,617
iowa-hawkeyes,520
oklahoma-state-cowboys,467
liberty-flames,351
north-carolina-state-wolfpack,327
oregon-state-beavers,321
toledo-rockets,229
james-madison-dukes,159
southern-methodist-mustangs,138
tennessee-volunteers,121
clemson-tigers,82
kansas-state-wildcats,55
utah-utes,51
troy-trojans,10
new-mexico-state-aggies,9
kansas-jayhawks,8
kentucky-wildcats,5
memphis-tigers,2
miami-oh-redhawks,2
north-carolina-tar-heels,2
