Teams,Borda Points
georgia-bulldogs,1540
michigan-wolverines,1495
washington-huskies,1413
florida-state-seminoles,1358
oregon-ducks,1277
ohio-state-buckeyes,1251
texas-longhorns,1205
alabama-crimson-tide,1125
missouri-tigers,1015
penn-state-nittany-lions,970
ole-miss-rebels,951
lsu-tigers,850
arizona-wildcats,767
louisville-cardinals,748
notre-dame-fighting-irish,651
tulane-green-wave,615
iowa-hawkeyes,520
oklahoma-state-cowboys,465
liberty-flames,351
north-carolina-state-wolfpack,327
oregon-state-beavers,321
toledo-rockets,229
james-madison-dukes,159
southern-methodist-mustangs,138
tennessee-volunteers,121
clemson-tigers,82
kansas-state-wildcats,55
utah-utes,51
troy-trojans,10
new-mexico-state-aggies,9
kansas-jayhawks,8
kentucky-wildcats,5
memphis-tigers,2
miami-oh-redhawks,2
north-carolina-tar-heels,2
