Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1456
louisville-cardinals,1358
michigan-wolverines,1328
clemson-tigers,1318
washington-huskies,1191
oklahoma-sooners,1125
penn-state-nittany-lions,1018
west-virginia-mountaineers,978
utah-utes,868
colorado-buffaloes,858
oklahoma-state-cowboys,720
western-michigan-broncos,693
usc-trojans,643
lsu-tigers,643
florida-state-seminoles,629
auburn-tigers,604
nebraska-cornhuskers,564
washington-state-cougars,562
florida-gators,492
boise-state-broncos,372
texas-am-aggies,287
san-diego-state-aztecs,133
troy-trojans,94
houston-cougars,61
north-carolina-tar-heels,55
virginia-tech-hokies,52
navy-midshipmen,31
tennessee-volunteers,28
stanford-cardinal,23
south-florida-bulls,12
western-kentucky-hilltoppers,12
pittsburgh-panthers,11
arkansas-razorbacks,8
iowa-hawkeyes,7
ole-miss-rebels,3
minnesota-golden-gophers,2
