Teams,Borda Points
alabama-crimson-tide,1520
florida-state-seminoles,1443
ohio-state-buckeyes,1376
michigan-wolverines,1319
houston-cougars,1298
stanford-cardinal,1201
washington-huskies,945
georgia-bulldogs,938
wisconsin-badgers,820
texas-longhorns,803
michigan-state-spartans,779
louisville-cardinals,746
oklahoma-sooners,724
tcu-horned-frogs,689
iowa-hawkeyes,647
tennessee-volunteers,629
notre-dame-fighting-irish,589
ole-miss-rebels,551
texas-am-aggies,536
lsu-tigers,482
oklahoma-state-cowboys,466
baylor-bears,342
oregon-ducks,289
miami-fl-hurricanes,160
florida-gators,142
ucla-bruins,80
boise-state-broncos,62
utah-utes,52
san-diego-state-aztecs,50
north-carolina-tar-heels,31
nebraska-cornhuskers,17
auburn-tigers,15
pittsburgh-panthers,9
byu-cougars,7
navy-midshipmen,3
west-virginia-mountaineers,2
colorado-buffaloes,2
