Teams,Borda Points
alabama-crimson-tide,1511
ohio-state-buckeyes,1440
louisville-cardinals,1409
michigan-wolverines,1292
clemson-tigers,1267
houston-cougars,1239
stanford-cardinal,1166
wisconsin-badgers,1084
texas-am-aggies,1036
washington-huskies,986
tennessee-volunteers,909
florida-state-seminoles,804
baylor-bears,729
miami-fl-hurricanes,696
nebraska-cornhuskers,640
ole-miss-rebels,541
michigan-state-spartans,527
utah-utes,494
san-diego-state-aztecs,306
tcu-horned-frogs,241
arkansas-razorbacks,241
texas-longhorns,218
florida-gators,180
boise-state-broncos,165
georgia-bulldogs,142
arizona-state-sun-devils,135
oklahoma-sooners,122
north-dakota-state-bison,59
west-virginia-mountaineers,51
virginia-tech-hokies,38
colorado-buffaloes,33
north-carolina-tar-heels,26
ucla-bruins,23
auburn-tigers,18
lsu-tigers,18
western-michigan-broncos,14
wake-forest-demon-deacons,9
memphis-tigers,6
maryland-terrapins,2
toledo-rockets,1
