Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1402
notre-dame-fighting-irish,1353
georgia-bulldogs,1292
oklahoma-state-cowboys,1201
cincinnati-bearcats,1100
texas-am-aggies,1094
wisconsin-badgers,950
florida-gators,933
byu-cougars,906
miami-fl-hurricanes,888
michigan-wolverines,839
oregon-ducks,784
north-carolina-tar-heels,758
kansas-state-wildcats,562
indiana-hoosiers,466
penn-state-nittany-lions,443
marshall-thundering-herd,379
coastal-carolina-chanticleers,282
usc-trojans,243
southern-methodist-mustangs,208
iowa-state-cyclones,205
oklahoma-sooners,155
boise-state-broncos,113
memphis-tigers,105
liberty-flames,85
tulsa-golden-hurricane,80
louisiana-lafayette-ragin-cajuns,50
army-west-point-black-knights,44
auburn-tigers,41
minnesota-golden-gophers,40
utah-utes,36
northwestern-wildcats,20
washington-huskies,15
arkansas-razorbacks,15
purdue-boilermakers,8
arizona-state-sun-devils,7
appalachian-state-mountaineers,6
california-golden-bears,4
texas-longhorns,2
boston-college-eagles,2
san-diego-state-aztecs,1
