Teams,Borda Points
alabama-crimson-tide,1517
clemson-tigers,1430
georgia-bulldogs,1407
ohio-state-buckeyes,1288
oklahoma-sooners,1263
wisconsin-badgers,1227
auburn-tigers,1224
notre-dame-fighting-irish,1022
stanford-cardinal,992
washington-huskies,884
penn-state-nittany-lions,836
lsu-tigers,830
virginia-tech-hokies,794
west-virginia-mountaineers,793
tcu-horned-frogs,678
mississippi-state-bulldogs,654
boise-state-broncos,500
ucf-knights,495
michigan-wolverines,385
miami-fl-hurricanes,301
oregon-ducks,301
usc-trojans,250
arizona-state-sun-devils,141
oklahoma-state-cowboys,119
michigan-state-spartans,104
utah-utes,93
texas-am-aggies,91
boston-college-eagles,47
houston-cougars,34
maryland-terrapins,31
iowa-hawkeyes,23
kentucky-wildcats,20
duke-blue-devils,11
north-carolina-state-wolfpack,9
hawaii-warriors,6
ole-miss-rebels,6
washington-state-cougars,4
south-florida-bulls,3
south-carolina-gamecocks,2
florida-state-seminoles,1
