Teams,Borda Points
alabama-crimson-tide,1505
clemson-tigers,1476
georgia-bulldogs,1357
wisconsin-badgers,1290
ohio-state-buckeyes,1275
washington-huskies,1241
miami-fl-hurricanes,1074
auburn-tigers,1061
penn-state-nittany-lions,1059
michigan-state-spartans,931
notre-dame-fighting-irish,862
stanford-cardinal,839
michigan-wolverines,829
usc-trojans,604
tcu-horned-frogs,591
west-virginia-mountaineers,567
mississippi-state-bulldogs,506
florida-state-seminoles,438
virginia-tech-hokies,402
ucf-knights,367
boise-state-broncos,347
texas-longhorns,260
oregon-ducks,177
lsu-tigers,129
south-carolina-gamecocks,123
florida-gators,83
utah-utes,72
oklahoma-state-cowboys,70
florida-atlantic-owls,51
arizona-wildcats,36
texas-am-aggies,27
north-carolina-state-wolfpack,27
boston-college-eagles,25
northwestern-wildcats,17
kansas-state-wildcats,13
iowa-state-cyclones,10
houston-cougars,7
memphis-tigers,4
troy-trojans,3
iowa-hawkeyes,3
kentucky-wildcats,2
fresno-state-bulldogs,2
arkansas-state-red-wolves,2
