Teams,Borda Points
alabama-crimson-tide,1475
clemson-tigers,1406
notre-dame-fighting-irish,1355
lsu-tigers,1282
michigan-wolverines,1208
texas-longhorns,1146
georgia-bulldogs,1099
oklahoma-sooners,1034
ucf-knights,968
florida-gators,963
ohio-state-buckeyes,952
kentucky-wildcats,726
west-virginia-mountaineers,722
washington-state-cougars,666
washington-huskies,655
texas-am-aggies,603
penn-state-nittany-lions,505
iowa-hawkeyes,479
oregon-ducks,434
wisconsin-badgers,348
south-florida-bulls,288
north-carolina-state-wolfpack,183
utah-utes,176
stanford-cardinal,135
appalachian-state-mountaineers,82
texas-tech-red-raiders,55
utah-state-aggies,50
san-diego-state-aztecs,49
fresno-state-bulldogs,38
virginia-cavaliers,24
houston-cougars,19
purdue-boilermakers,18
michigan-state-spartans,8
cincinnati-bearcats,7
auburn-tigers,3
mississippi-state-bulldogs,2
boston-college-eagles,2
uab-blazers,1
