Teams,Borda Points
alabama-crimson-tide,1550
clemson-tigers,1482
ohio-state-buckeyes,1424
notre-dame-fighting-irish,1338
texas-am-aggies,1297
cincinnati-bearcats,1262
indiana-hoosiers,1123
oklahoma-sooners,1088
coastal-carolina-chanticleers,1024
florida-gators,1001
georgia-bulldogs,959
iowa-state-cyclones,845
byu-cougars,779
north-carolina-tar-heels,685
northwestern-wildcats,666
louisiana-lafayette-ragin-cajuns,642
iowa-hawkeyes,556
miami-fl-hurricanes,475
san-jose-state-spartans,372
texas-longhorns,291
usc-trojans,276
tulsa-golden-hurricane,274
liberty-flames,207
north-carolina-state-wolfpack,181
oregon-ducks,126
oklahoma-state-cowboys,115
army-west-point-black-knights,36
buffalo-bulls,15
ucf-knights,14
marshall-thundering-herd,13
ball-state-cardinals,11
washington-huskies,7
uab-blazers,5
tcu-horned-frogs,4
memphis-tigers,2
colorado-buffaloes,1
